@relation occ-dance-012013-062018-weka-code

@attribute duration_ms numeric
@attribute tempo numeric
@attribute 'time signature' numeric
@attribute mode numeric
@attribute key numeric
@attribute loudness numeric
@attribute danceability numeric
@attribute energy numeric
@attribute 'Beatdiff mean' numeric
@attribute 'Beatdiff variance' numeric
@attribute 'Beatdiff skewness' numeric
@attribute 'Beatdiff kurtosis' numeric
@attribute 'Beatdiff standard deviation' numeric
@attribute 'Beatdiff 80th percentile' numeric
@attribute 'Beatdiff min' numeric
@attribute 'Beatdiff max' numeric
@attribute 'Beatdiff range' numeric
@attribute 'Beatdiff median' numeric
@attribute 'Timbre 1 mean' numeric
@attribute 'Timbre 1 variance' numeric
@attribute 'Timbre 1 skewness' numeric
@attribute 'Timbre 1 kurtosis' numeric
@attribute 'Timbre 1 standard deviation' numeric
@attribute 'Timbre 1 80th percentile' numeric
@attribute 'Timbre 1 min' numeric
@attribute 'Timbre 1 max' numeric
@attribute 'Timbre 1 range' numeric
@attribute 'Timbre 1 median' numeric
@attribute 'Timbre 2 mean' numeric
@attribute 'Timbre 2 variance' numeric
@attribute 'Timbre 2 skewness' numeric
@attribute 'Timbre 2 kurtosis' numeric
@attribute 'Timbre 2 standard deviation' numeric
@attribute 'Timbre 2 80th percentile' numeric
@attribute 'Timbre 2 min' numeric
@attribute 'Timbre 2 max' numeric
@attribute 'Timbre 2 range' numeric
@attribute 'Timbre 2 median' numeric
@attribute 'Timbre 3 mean' numeric
@attribute 'Timbre 3 variance' numeric
@attribute 'Timbre 3 skewness' numeric
@attribute 'Timbre 3 kurtosis' numeric
@attribute 'Timbre 3 standard deviation' numeric
@attribute 'Timbre 3 80th percentile' numeric
@attribute 'Timbre 3 min' numeric
@attribute 'Timbre 3 max' numeric
@attribute 'Timbre 3 range' numeric
@attribute 'Timbre 3 median' numeric
@attribute 'Timbre 4 mean' numeric
@attribute 'Timbre 4 variance' numeric
@attribute 'Timbre 4 skewness' numeric
@attribute 'Timbre 4 kurtosis' numeric
@attribute 'Timbre 4 standard deviation' numeric
@attribute 'Timbre 4 80th percentile' numeric
@attribute 'Timbre 4 min' numeric
@attribute 'Timbre 4 max' numeric
@attribute 'Timbre 4 range' numeric
@attribute 'Timbre 4 median' numeric
@attribute 'Timbre 5 mean' numeric
@attribute 'Timbre 5 variance' numeric
@attribute 'Timbre 5 skewness' numeric
@attribute 'Timbre 5 kurtosis' numeric
@attribute 'Timbre 5 standard deviation' numeric
@attribute 'Timbre 5 80th percentile' numeric
@attribute 'Timbre 5 min' numeric
@attribute 'Timbre 5 max' numeric
@attribute 'Timbre 5 range' numeric
@attribute 'Timbre 5 median' numeric
@attribute 'Timbre 6 mean' numeric
@attribute 'Timbre 6 variance' numeric
@attribute 'Timbre 6 skewness' numeric
@attribute 'Timbre 6 kurtosis' numeric
@attribute 'Timbre 6 standard deviation' numeric
@attribute 'Timbre 6 80th percentile' numeric
@attribute 'Timbre 6 min' numeric
@attribute 'Timbre 6 max' numeric
@attribute 'Timbre 6 range' numeric
@attribute 'Timbre 6 median' numeric
@attribute 'Timbre 7 mean' numeric
@attribute 'Timbre 7 variance' numeric
@attribute 'Timbre 7 skewness' numeric
@attribute 'Timbre 7 kurtosis' numeric
@attribute 'Timbre 7 standard deviation' numeric
@attribute 'Timbre 7 80th percentile' numeric
@attribute 'Timbre 7 min' numeric
@attribute 'Timbre 7 max' numeric
@attribute 'Timbre 7 range' numeric
@attribute 'Timbre 7 median' numeric
@attribute 'Timbre 8 mean' numeric
@attribute 'Timbre 8 variance' numeric
@attribute 'Timbre 8 skewness' numeric
@attribute 'Timbre 8 kurtosis' numeric
@attribute 'Timbre 8 standard deviation' numeric
@attribute 'Timbre 8 80th percentile' numeric
@attribute 'Timbre 8 min' numeric
@attribute 'Timbre 8 max' numeric
@attribute 'Timbre 8 range' numeric
@attribute 'Timbre 8 median' numeric
@attribute 'Timbre 9 mean' numeric
@attribute 'Timbre 9 variance' numeric
@attribute 'Timbre 9 skewness' numeric
@attribute 'Timbre 9 kurtosis' numeric
@attribute 'Timbre 9 standard deviation' numeric
@attribute 'Timbre 9 80th percentile' numeric
@attribute 'Timbre 9 min' numeric
@attribute 'Timbre 9 max' numeric
@attribute 'Timbre 9 range' numeric
@attribute 'Timbre 9 median' numeric
@attribute 'Timbre 10 mean' numeric
@attribute 'Timbre 10 variance' numeric
@attribute 'Timbre 10 skewness' numeric
@attribute 'Timbre 10 kurtosis' numeric
@attribute 'Timbre 10 standard deviation' numeric
@attribute 'Timbre 10 80th percentile' numeric
@attribute 'Timbre 10 min' numeric
@attribute 'Timbre 10 max' numeric
@attribute 'Timbre 10 range' numeric
@attribute 'Timbre 10 median' numeric
@attribute 'Timbre 11 mean' numeric
@attribute 'Timbre 11 variance' numeric
@attribute 'Timbre 11 skewness' numeric
@attribute 'Timbre 11 kurtosis' numeric
@attribute 'Timbre 11 standard deviation' numeric
@attribute 'Timbre 11 80th percentile' numeric
@attribute 'Timbre 11 min' numeric
@attribute 'Timbre 11 max' numeric
@attribute 'Timbre 11 range' numeric
@attribute 'Timbre 11 median' numeric
@attribute 'Timbre 12 mean' numeric
@attribute 'Timbre 12 variance' numeric
@attribute 'Timbre 12 skewness' numeric
@attribute 'Timbre 12 kurtosis' numeric
@attribute 'Timbre 12 standard deviation' numeric
@attribute 'Timbre 12 80th percentile' numeric
@attribute 'Timbre 12 min' numeric
@attribute 'Timbre 12 max' numeric
@attribute 'Timbre 12 range' numeric
@attribute 'Timbre 12 median' numeric
@attribute hit {hit,non-hit}

@data
240347,128.062,4,0,9,-4.175,0.665,0.886,0.469229,0.000011,2.842631,12.238747,0.003302,0.47006,0.45932,0.49022,0.0309,0.468595,52.441931,28.285884,-2.279384,10.389455,5.318447,56.27,1.286,58.035,56.749,54.282,53.847511,1514.451738,-1.034064,2.341798,38.915957,85.23,-153.474,187.472,340.946,59.182,19.458712,1268.776202,1.537063,3.46854,35.619885,38.49,-60.572,171.78,232.352,12.225,-1.204745,807.934046,3.087913,39.677608,28.424181,18.192,-102.76,387.416,490.176,-4.927,24.136082,592.025557,0.495731,-0.265961,24.331575,45.622,-40.287,96.53,136.817,19.408,-28.424214,499.259761,0.310479,0.369409,22.344121,-10.889,-109.073,42.326,151.399,-29.31,-9.827763,332.514549,-0.395072,-0.185413,18.234981,6.162,-70.616,40.241,110.857,-7.526,2.011405,310.50035,-0.220481,2.846184,17.62102,14.87,-95.19,76.181,171.371,2.857,-14.902598,126.449866,-0.476341,0.769251,11.244993,-5.915,-59.145,24.345,83.49,-13.671,0.160617,148.298478,0.146568,0.96438,12.177786,9.56,-45.541,50.908,96.449,-0.434,-9.953929,168.437753,-0.50092,4.058658,12.978357,0.059,-105.393,37.418,142.811,-9.855,0.974501,110.597639,-0.33357,0.417272,10.516541,10.177,-33.396,35.445,68.841,1.297,hit
255632,122.025,4,1,1,-5.45,0.502,0.732,0.434286,0.00616,-0.594865,-1.621286,0.078485,0.49269,0.30265,0.53916,0.23651,0.490485,49.826183,22.09664,-1.566299,4.012988,4.700706,53.433,22.139,57.899,35.76,50.693,31.778752,3260.991916,-0.24184,0.033499,57.105095,85.474,-200.902,186.373,387.275,31.1545,1.703864,3256.197019,0.118959,0.836206,57.063097,46.919,-173.157,245.46,418.617,5.6665,1.102429,2816.768504,1.550851,7.774221,53.073237,32.941,-155.575,427.407,582.982,-2.822,25.459877,1178.267615,1.090066,2.671502,34.325903,48.284,-46.742,210.739,257.481,21.147,-32.512684,1001.377322,-0.377989,3.264046,31.644546,-9.293,-257.045,129.665,386.71,-30.9105,8.46072,734.484912,0.06732,0.639789,27.101382,31.068,-84.738,104.162,188.9,7.0685,1.366883,459.023232,-0.284655,2.249455,21.424827,17.774,-119.802,82.236,202.038,1.689,-8.416225,224.450979,-0.050231,0.256092,14.981688,4.003,-62.26,47.883,110.143,-8.344,1.26802,320.898943,0.321181,2.239116,17.913652,13.396,-69.142,89.416,158.558,0.905,-9.660413,466.795449,-0.459916,2.753413,21.60545,5.298,-142.312,87.4,229.712,-7.0805,3.561991,238.398398,-0.060157,0.24471,15.440155,16.167,-55.825,55.364,111.189,4.0385,hit
393387,124,4,1,11,-7.294,0.771,0.963,0.483849,0.000001,-0.064621,0.181079,0.000804,0.48453,0.48102,0.48676,0.00574,0.48386,46.736045,23.504747,-1.257369,4.713647,4.848169,50.798,1.051,55.202,54.151,48.401,117.982382,6948.073254,-0.546932,1.871537,83.355103,185.248,-274.541,318.269,592.81,110.317,-28.965032,6494.344089,0.321911,-0.570345,80.587493,57.406,-225.881,175.392,401.273,-42.777,32.44726,2626.297871,0.476329,1.800211,51.247418,78.275,-176.431,420.778,597.209,31.694,32.454505,2372.740677,0.505905,-0.827929,48.710786,85.344,-51.307,141.645,192.952,23.849,-41.263517,1745.331058,0.776709,2.057361,41.77716,-20.875,-143.639,159.016,302.655,-39.072,-18.767789,524.097868,-0.252082,0.084726,22.893184,1.83,-101.218,40.96,142.178,-16.963,-1.417803,598.564913,-0.887603,3.113684,24.465586,14.327,-129.787,89.828,219.615,0.322,-7.829803,212.688452,-0.120695,0.592542,14.583842,3.571,-60.977,46.993,107.97,-6.93,-2.626368,292.843053,-0.343486,1.81354,17.112658,11.668,-88.564,75.833,164.397,-1.553,-10.900707,406.482809,0.571494,1.435076,20.161419,4.202,-89.272,81.401,170.673,-13.128,1.194497,107.993743,-0.194519,-0.25867,10.392004,10.705,-36.565,28.198,64.763,1.512,non-hit
227107,128.022,4,1,8,-2.507,0.532,0.814,0.469053,0.000032,1.062629,7.535945,0.00561,0.47157,0.44759,0.49809,0.0505,0.46873,54.183996,34.399018,-3.908439,21.379363,5.865068,57.459,0,60.342,60.342,55.339,42.423434,4976.911386,-1.971748,6.535324,70.547228,93.126,-289.614,206.592,496.206,46.958,25.563861,1890.807635,-0.13422,0.856819,43.483418,60.828,-119.283,179.366,298.649,24.317,-13.124375,1197.247055,-0.874485,4.127887,34.601258,11.697,-249.66,125.846,375.506,-8.047,46.297658,1304.78636,0.174482,-0.639465,36.121827,79.723,-40.277,146.915,187.192,42.805,-30.13326,533.179345,0.60971,4.480248,23.090677,-15.843,-114.967,113.752,228.719,-31.643,14.977525,658.966933,-0.660061,0.619491,25.670351,36.013,-84.097,76.931,161.028,18.295,3.779573,533.727899,0.449096,5.364479,23.102552,17.103,-88.261,167.832,256.093,5.073,-21.325547,297.754743,0.034978,0.455326,17.255571,-8.803,-73.922,33.034,106.956,-20.977,-1.124569,263.289762,0.898445,10.167636,16.226206,8.973,-63.534,146.115,209.649,-1.154,-9.015697,206.162546,-0.051523,2.245987,14.358362,2.015,-58.103,65.923,124.026,-8.636,2.177376,224.310649,0.116507,0.764398,14.977004,14.192,-43.427,55.03,98.457,1.695,hit
242680,127.986,4,1,8,-6.337,0.712,0.853,0.469307,0.000019,3.80279,24.841354,0.004336,0.47039,0.45727,0.50278,0.04551,0.46879,49.693508,18.989017,-2.312115,18.060856,4.357639,53.321,0,56.572,56.572,50.6695,60.598168,1844.148373,-0.445173,0.282117,42.943549,95.627,-79.77,202.82,282.59,66.7405,19.438833,2445.197046,0.221308,0.079936,49.448934,59.897,-115.204,195.441,310.645,17.719,1.868676,1586.70278,-0.190922,1.1602,39.833438,35.191,-152.776,204.32,357.096,2.2235,20.058628,1049.379929,-0.126826,-0.76661,32.394134,50.1,-63.045,104.902,167.947,23.4505,-32.615898,981.479735,0.099915,1.346777,31.328577,-10.736,-136.563,113.728,250.291,-33.092,13.859238,773.550075,-0.016183,0.098808,27.812768,36.878,-69.706,113.804,183.51,14.927,9.932271,305.009571,0.083315,2.448339,17.464523,22.879,-59.546,122.858,182.404,10.447,-6.466525,270.390652,0.407645,0.470411,16.44356,6.03,-62.782,61.054,123.836,-7.634,1.202369,200.262193,-0.118094,1.372626,14.151402,13.204,-52.739,79.619,132.358,1.407,-8.562256,313.729031,-0.909779,2.520335,17.712398,4.404,-115.736,41.661,157.397,-6.0935,3.141879,282.188714,-0.13904,-0.72249,16.798474,18.941,-41.819,41.987,83.806,3.188,non-hit
166933,127.989,4,1,7,-2.716,0.8,0.986,0.469179,0.000013,7.073815,58.500117,0.003641,0.46975,0.46495,0.50323,0.03828,0.46873,54.211501,11.07227,-3.371006,32.486192,3.327502,56.671,13.901,59.961,46.06,54.932,58.628304,1538.353875,-0.109018,0.209816,39.221855,91.942,-71.891,199.098,270.989,60.974,25.614862,2699.259061,0.317471,-0.759365,51.954394,72.559,-110.819,155.922,266.741,22.658,16.746874,1168.465015,0.73391,3.568968,34.182818,39.437,-123.661,194.333,317.994,14.016,23.748589,1142.258738,0.2347,-0.554643,33.797319,53.12,-70.284,102.097,172.381,21.893,-28.833002,1354.736731,-0.34038,0.491272,36.806748,-1.379,-145.903,86.202,232.105,-26.39,1.670242,377.078693,0.032973,0.348525,19.418514,16.054,-50.346,69.212,119.558,3.396,0.191236,449.602787,-0.13309,1.773851,21.203839,14.83,-87.978,81.225,169.203,1.74,-24.041567,417.380357,-0.134961,-0.317813,20.429889,-7.242,-80.39,29.029,109.419,-23.796,3.670703,346.190303,0.148973,0.274158,18.60619,18.944,-53.167,68.599,121.766,3.183,-12.200389,224.536119,0.275245,3.812668,14.984529,-1.188,-70.571,77.238,147.809,-11.982,-3.713428,213.443813,-0.192753,-0.505016,14.609716,9.934,-44.631,36.988,81.619,-3.633,hit
330773,76.997,4,0,11,-8.8,0.615,0.419,0.779372,0.000008,2.669979,20.009781,0.002745,0.78049,0.76855,0.80118,0.03263,0.77921,43.033983,37.745286,-1.644851,5.367139,6.143719,47.898,0,53.197,53.197,44.475,3.548665,2174.108385,0.00366,0.285458,46.627335,44.301,-169.715,171.13,340.845,3.074,-28.183151,2569.142853,0.22128,-0.112183,50.686713,14.621,-150.446,141.952,292.398,-30.02,-11.807198,2182.522636,1.710684,4.180845,46.717477,8.524,-114.738,188.351,303.089,-19.509,-1.579965,711.292714,0.515976,0.468085,26.670072,20.288,-77,96.246,173.246,-5.247,-35.180565,926.242572,0.038944,1.368368,30.434234,-16.258,-130.9,102.554,233.454,-34.493,15.318635,436.448445,0.76913,1.736965,20.891349,29.569,-74.159,107.456,181.615,12.745,5.211945,410.356307,-0.781406,3.791419,20.257253,20.417,-122.555,74.866,197.421,5.4,-6.745586,263.824528,-0.210342,1.210227,16.242676,5.731,-73.673,50.656,124.329,-6.658,3.687528,326.834838,0.178869,1.540966,18.078574,15.6,-81.636,64.927,146.563,3.544,-10.610921,280.212068,-0.140573,0.559995,16.739536,1.913,-70.882,46.343,117.225,-8.744,2.82783,226.309992,-0.33295,0.316678,15.043603,14.562,-46.278,47.992,94.27,4.264,non-hit
197587,130.018,4,1,11,-5.137,0.679,0.808,0.461687,0.000004,6.608083,71.09385,0.001931,0.46248,0.45808,0.48317,0.02509,0.461605,51.271813,18.89122,-4.156388,31.18361,4.346403,53.893,0.064,57.08,57.016,52.368,73.082784,2371.57731,-0.801543,4.515555,48.698843,107.376,-198.274,212.567,410.841,71.519,17.909502,1630.774619,0.041517,0.241025,40.382851,49.92,-111.076,163.773,274.849,17.693,12.93426,1321.895964,0.936795,11.220885,36.357887,40.543,-136.125,369.984,506.109,12.976,28.938849,582.112906,0.533645,0.133633,24.127016,49.834,-26.149,114.466,140.615,26.458,-29.624401,989.569292,0.529336,0.288415,31.45742,-5.87,-115.369,65.242,180.611,-33.169,2.47796,604.111394,-0.119683,0.020231,24.578678,24.94,-90.485,60.832,151.317,1.705,10.471358,495.407922,-0.429009,1.114966,22.257761,28.223,-84.311,80.443,164.754,10.895,-5.2529,182.035006,0.111577,0.170685,13.492035,6.234,-54.089,42.513,96.602,-5.981,6.39968,353.585336,0.436095,0.409486,18.803865,21.323,-50.516,80.517,131.033,4.395,-7.294919,364.203429,-0.439387,1.733537,19.084115,6.444,-106.394,59.398,165.792,-6.441,4.131247,180.384981,-0.361644,1.136634,13.430748,15.182,-50.193,45.578,95.771,4.061,non-hit
212414,174.023,4,1,7,-1.288,0.462,0.943,0.344783,0.000003,-1.542294,17.2171,0.001629,0.34586,0.33114,0.35287,0.02173,0.344795,56.041008,12.817398,-5.351298,69.360339,3.580139,58.388,0,60.193,60.193,57.066,79.073903,701.934592,-0.766441,2.088003,26.494048,97.432,-25.35,171.13,196.48,82.034,45.156013,1197.620232,0.205473,-0.648127,34.60665,77.469,-33.502,141.613,175.115,43.368,6.938246,709.231169,3.516289,34.903552,26.631394,20.649,-95.391,338.631,434.022,6.32,33.176738,418.608128,0.080486,-0.040303,20.459915,51.253,-27.404,97.712,125.116,31.87,-32.387786,404.6602,1.018357,2.626531,20.116168,-17.226,-88.881,81.753,170.634,-34.562,-3.80441,639.203274,0.334654,-0.265939,25.28247,19.574,-74.951,69.216,144.167,-8.335,6.249212,155.789423,-0.629506,1.651648,12.481563,16.243,-60.081,50.167,110.248,7.438,-8.563452,139.832366,0.213557,0.413067,11.825074,0.654,-49.55,32.735,82.285,-9.069,4.499289,105.611891,0.067462,0.396652,10.276765,12.722,-33.795,40.739,74.534,4.275,-7.183208,131.518018,-0.810264,9.09099,11.468131,1.226,-115.095,38.54,153.635,-7.541,0.904064,147.813249,0.186403,0.244238,12.157847,11.509,-38.036,42.8,80.836,0.399,hit
202053,138.945,4,1,8,-2.561,0.924,0.564,0.432095,0.000015,3.054615,17.843103,0.003837,0.43353,0.4186,0.45755,0.03895,0.43163,51.10515,35.606133,-2.498733,7.902809,5.967087,54.865,17.519,60.514,42.995,52.909,64.003329,3137.126337,-0.821197,3.480548,56.010056,104.365,-228.747,293.562,522.309,66.981,-34.71861,3228.39818,-0.531006,1.57026,56.818995,5.36,-229.834,161.592,391.426,-28.353,7.994824,4751.984391,0.738493,4.693955,68.934639,50.735,-366.249,433.949,800.198,4.641,25.353309,1709.685379,0.219619,-0.181203,41.348342,59.35,-84.933,178.134,263.067,25.565,1.766186,1932.332967,0.42769,3.535113,43.958309,32.763,-137.326,250.886,388.212,0.98,-8.194781,964.681608,-0.09673,0.20685,31.059324,18.127,-113.773,78.396,192.169,-8.814,7.290099,1724.483045,0.372669,1.211233,41.526895,36.866,-130.931,183.385,314.316,6.346,-11.590959,318.40075,0.003551,0.076471,17.843787,2.674,-64.429,52.649,117.078,-10.843,11.467087,681.585146,0.350933,0.571941,26.107186,32.856,-69.696,116.98,186.676,10.14,-34.303287,958.436494,-0.400609,1.11038,30.958626,-9.064,-154.588,89.444,244.032,-31.725,-1.281121,186.045817,-0.202653,0.413819,13.639861,10.197,-48.453,34.003,82.456,-1.325,hit
137000,170.01,4,1,2,-4.374,0.582,0.907,0.351977,0.000028,-1.263178,6.666063,0.005257,0.35404,0.32891,0.37174,0.04283,0.352855,50.775544,37.874449,-1.882583,3.463741,6.154222,55.02,20.591,57.729,37.138,53.163,36.25988,6470.286329,-2.093022,5.441426,80.43809,93.46,-319.258,158.822,478.08,53.563,-32.529006,1695.03835,0.902585,1.122172,41.170843,-0.423,-145.374,106.775,252.149,-41.588,-9.515305,1902.572783,-0.046971,2.006397,43.618491,21.057,-178.639,167.395,346.034,-10.928,8.415778,485.833964,0.160771,0.857779,22.041642,23.329,-50.813,88.249,139.062,9.826,-27.236692,1834.091093,0.644721,0.741051,42.82629,1.315,-122.6,147.036,269.636,-30.415,4.769761,800.100031,0.112701,0.756892,28.28604,27.955,-98.001,86.538,184.539,0.12,0.814063,763.492158,0.456744,1.480697,27.631362,22.676,-70.608,142.993,213.601,0.375,-21.00686,163.64485,0.264861,1.28924,12.792375,-12.045,-63.934,24.97,88.904,-21.54,-2.493307,362.605965,0.269044,1.07438,19.042215,13.716,-67.882,75.352,143.234,-1.981,-10.583318,503.386378,-0.909058,2.579076,22.436274,6.228,-129.23,62.648,191.878,-8.553,12.47022,148.734671,-0.413394,0.356606,12.195682,23.032,-26.633,42.88,69.513,13.169,hit
221873,177.741,4,1,1,-4.463,0.447,0.859,0.337195,0.000026,-2.365136,16.839953,0.00507,0.34032,0.30129,0.35556,0.05427,0.33743,52.00789,15.554213,-2.985753,27.184655,3.943883,54.868,4.155,59.278,55.123,52.507,55.264773,1915.122724,-0.621264,0.613066,43.762115,90.223,-116.86,177.531,294.391,61.806,4.663586,1971.875628,0.439228,0.153878,44.405806,39.862,-105.242,134.048,239.29,-0.227,-8.112901,1095.651484,1.145128,14.201988,33.100627,15.852,-174.28,335.814,510.094,-8.054,16.958639,535.759078,0.004042,0.467414,23.14647,35.025,-56.462,119.459,175.921,17.084,-25.334773,576.964521,0.242528,0.679923,24.020086,-6.459,-107.052,62.462,169.514,-28.173,6.577777,481.026344,0.00478,-0.189035,21.932313,25.631,-70.937,68.014,138.951,6.563,2.57341,568.805796,-0.079673,2.737933,23.84965,18.096,-119.871,114.543,234.414,3.724,-4.387755,219.965917,0.064938,-0.094964,14.831248,8.903,-45.146,44.616,89.762,-4.596,0.591619,295.554947,0.217298,0.855008,17.191712,13.356,-59.926,59.89,119.816,-0.258,-10.478622,233.08776,-0.525075,2.498137,15.267212,1.052,-113.38,39.312,152.692,-9.119,-1.159135,140.816151,-0.010883,0.143544,11.866598,9.232,-39.821,36.457,76.278,-1.651,hit
219156,142.797,5,1,8,-3.315,0.339,0.922,0.488942,0.004803,0.058895,-1.978962,0.069301,0.56134,0.40963,0.57522,0.16559,0.44317,53.874494,25.066673,-3.683502,21.414293,5.006663,56.769,2.002,59.351,57.349,55.244,64.750827,1374.07522,-0.412298,1.255452,37.068521,90.194,-84.727,201.761,286.488,69.1665,23.29035,908.634356,-0.316498,2.077995,30.143562,45.758,-109.763,147.377,257.14,24.303,-6.187032,1188.927333,1.366564,16.249544,34.480826,12.414,-199.455,338.809,538.264,-7.8935,4.129431,755.471204,0.41673,0.437696,27.485836,25.671,-77.265,117.246,194.511,2.3325,-20.132773,554.596875,2.000263,9.675432,23.549881,-8.12,-90.489,145.406,235.895,-23.6185,-2.813064,536.109734,-0.455802,0.415478,23.154044,15.158,-91.993,54.506,146.499,-0.6405,2.417757,502.398031,-0.395932,1.847183,22.414237,19.379,-106.523,90.655,197.178,4.1725,-9.720773,264.405629,-0.118774,0.40946,16.260554,3.813,-64.553,39.682,104.235,-9.9595,4.703572,303.214754,0.387921,1.432193,17.413063,17.135,-56.727,78.849,135.576,3.695,-9.404551,228.592401,-1.041497,4.365603,15.119272,1.849,-115.205,38.349,153.554,-8.467,3.314607,202.963839,0.052301,0.873993,14.246538,13.632,-44.609,53.496,98.105,3.6335,non-hit
208316,127.943,4,0,6,-3.718,0.507,0.799,0.469539,0.000032,2.265172,16.256007,0.005619,0.47124,0.45414,0.51973,0.06559,0.46887,54.135048,16.299079,-4.225307,33.272949,4.037212,56.855,6.583,58.412,51.829,54.93,55.821953,1942.770398,-0.042172,2.316309,44.076869,89.107,-100.963,259.918,360.881,60.849,10.97319,1271.598534,0.364397,0.678784,35.65948,37.659,-88.926,145.258,234.184,10.892,-14.377975,675.546508,1.105651,13.611795,25.991278,2.473,-156.8,243.837,400.637,-14.901,43.798564,424.677198,0.013052,0.714181,20.607698,60.049,-24.842,117.227,142.069,43.686,-32.87466,363.299404,1.115201,5.445364,19.060415,-21.677,-89.541,100.307,189.848,-33.625,-12.81374,984.511079,0.12564,-0.058562,31.37692,15.257,-113.851,70.651,184.502,-15.422,-2.529555,269.20265,-0.020369,2.776826,16.407396,10.092,-80.98,86.394,167.374,-1.983,-9.803865,349.95691,0.157449,0.299044,18.707135,6.302,-79.469,52.134,131.603,-12.298,3.176553,219.381901,-0.193873,3.024853,14.811546,14.133,-75.272,70.749,146.021,3.369,-7.310175,159.884807,-0.990023,7.844734,12.644556,1.931,-118.148,39.378,157.526,-6.666,0.892771,288.864751,0.100175,-0.288835,16.996022,16.673,-45.783,52.04,97.823,0.129,hit
322133,101.967,4,0,3,-7.32,0.78,0.565,0.587812,0.000031,-3.518995,19.211016,0.005534,0.58994,0.54804,0.60832,0.06028,0.58849,45.352855,94.904685,-2.005979,4.028329,9.741904,51.941,0,57.402,57.402,48.346,12.292073,5396.663117,-0.993695,1.249576,73.461984,59.922,-248.926,194.474,443.4,28.968,-22.659355,1713.347823,-0.773149,0.666467,41.392606,11.283,-172.292,71.458,243.75,-17.7065,-7.612255,2394.941884,-0.297486,1.069587,48.938143,28.296,-236.675,146.362,383.037,-4.8845,28.77225,478.904591,-0.209219,0.680048,21.883889,45.873,-69.344,94.628,163.972,29.887,-16.658529,1096.225426,0.821559,1.843411,33.109295,8.313,-102.706,146.481,249.187,-21.7025,-11.381331,464.633502,-0.404822,0.941855,21.555359,6.172,-95.503,66.954,162.457,-9.629,-7.27082,553.865838,0.30331,1.893883,23.534354,10.109,-82.608,128.855,211.463,-8.02,-7.477987,330.572616,0.629321,1.043628,18.181656,5.94,-55.322,77.779,133.101,-9.1225,-6.425172,266.170671,-0.681776,1.974652,16.314738,6.205,-85.482,50.138,135.62,-5.3135,-7.371395,305.417358,-0.003658,0.991163,17.476194,4.842,-67.304,63.34,130.644,-6.837,5.68695,173.17991,-0.520849,1.658885,13.159784,15.45,-57.461,56.945,114.406,6.758,non-hit
290560,96.969,3,1,0,-7.841,0.719,0.433,0.619634,0.000031,4.703804,29.807767,0.005573,0.6206,0.60455,0.66432,0.05977,0.61884,46.21521,37.798364,-1.692505,6.348492,6.148037,51.42,0,56.201,56.201,47.159,7.701335,2170.007167,0.278625,0.5444,46.583336,46.9,-117.414,191.644,309.058,6.76,-24.686113,2560.786102,-0.426814,0.438553,50.60421,19.261,-185.43,166.854,352.284,-20.333,-13.007048,1938.401847,0.179563,0.773167,44.027285,17.191,-157.516,171.882,329.398,-13.13,32.648827,506.495892,0.135497,0.652501,22.505464,49.981,-37.569,135.524,173.093,32.882,-22.98397,1002.413107,0.890368,1.660786,31.660908,-0.509,-99.039,123.364,222.403,-27.421,1.943564,517.64025,0.220627,0.257499,22.751709,20.107,-81.608,73.738,155.346,1.32,-2.158522,570.828708,-0.135634,1.350225,23.892022,15.416,-89.834,84.753,174.587,-1.764,6.841428,310.069168,0.077942,-0.313272,17.608781,22.29,-45.638,57.067,102.705,6.397,2.919072,262.705444,-0.115855,1.02623,16.208191,15.427,-55.363,64.91,120.273,3.005,-12.836835,265.193244,-0.29146,0.725334,16.284755,0.01,-72.917,41.858,114.775,-11.633,-8.070281,180.866664,0.184157,0.532904,13.448668,2.531,-50.092,42.175,92.267,-7.569,non-hit
207679,130.06,4,1,1,-4.763,0.639,0.783,0.461498,0.000008,-0.660447,3.285455,0.002846,0.46336,0.44588,0.47184,0.02596,0.46164,51.862146,8.10225,-0.920927,0.877924,2.846445,54.397,38.596,56.78,18.184,52.4375,109.188729,775.07562,0.010359,0.333698,27.84018,132.466,2.113,201.457,199.344,108.564,-2.976757,2062.830625,0.85934,1.998449,45.418395,25.101,-114.546,169.007,283.553,-6.9305,-15.365965,1403.441305,-0.571788,1.652719,37.462532,13.936,-160.441,162.925,323.366,-11.7265,3.998831,886.338518,0.722132,1.54241,29.771438,23.082,-84.235,127.437,211.672,0.9715,-29.414316,907.224988,-0.070753,3.905367,30.120176,-8.66,-132.01,173.432,305.442,-26.9315,6.438444,404.352608,-0.283428,0.459527,20.108521,22.867,-74.75,73.569,148.319,8.231,9.119953,322.790368,-0.416074,2.602748,17.966368,23.997,-101.426,74.273,175.699,9.3945,-24.148206,236.576812,-0.354068,0.557424,15.381054,-11.804,-76.676,23.682,100.358,-22.9125,6.332008,241.912308,0.542441,1.158008,15.55353,19.181,-43.016,84.383,127.399,5.28,-11.111291,304.685929,-1.115725,13.00702,17.455255,-0.091,-173.192,104.618,277.81,-9.5325,-1.015882,169.293226,-0.089598,0.308744,13.011273,10.063,-55.912,41.674,97.586,-1.005,hit
