@RELATION api/public/arff/genre_classification.arff 

@ATTRIBUTE speechiness numeric 
@ATTRIBUTE acousticness numeric 
@ATTRIBUTE instrumentalness numeric 
@ATTRIBUTE liveness numeric 
@ATTRIBUTE valence numeric 
@ATTRIBUTE duration_ms numeric 
@ATTRIBUTE tempo numeric 
@ATTRIBUTE time_signature {0,1,2,3,4,5} 
@ATTRIBUTE mode {0,1} 
@ATTRIBUTE key {0,1,2,3,4,5,6,7,8,9,10,11} 
@ATTRIBUTE loudness numeric 
@ATTRIBUTE danceability numeric 
@ATTRIBUTE energy numeric 
@ATTRIBUTE genre {1,2,3} 

@DATA 
0.0259, 0.152, 0, 0.167, 0.309, 279827, 110.111, 4, 0, 9, -6.105, 0.662, 0.574, 3 
0.202, 0.0198, 0, 0.0481, 0.727, 203871, 101.823, 4, 1, 2, -2.715, 0.905, 0.872, 3 
0.223, 0.0107, 0, 0.446, 0.71, 230960, 98.286, 4, 0, 11, -5.865, 0.861, 0.776, 3 
0.0327, 0.0712, 0.00000218, 0.101, 0.192, 256867, 123.885, 4, 1, 1, -7.21, 0.758, 0.381, 3 
0.0317, 0.346, 0.0000786, 0.191, 0.594, 219267, 174.03, 4, 0, 5, -9.327, 0.566, 0.434, 3 
0.292, 0.0551, 0.0000615, 0.117, 0.2, 244973, 98.299, 4, 0, 6, -10.445, 0.479, 0.542, 3 
0.213, 0.241, 0.0000064, 0.42, 0.684, 250958, 84.876, 4, 1, 2, -10.652, 0.755, 0.641, 3 
0.0391, 0.0718, 0.00158, 0.276, 0.881, 260440, 96.712, 4, 1, 7, -7.241, 0.776, 0.773, 3 
0.0358, 0.261, 0.0772, 0.0938, 0.632, 226227, 102.125, 4, 0, 10, -9.068, 0.679, 0.481, 3 
0.0468, 0.478, 0, 0.141, 0.239, 343827, 105.65, 3, 1, 9, -8.824, 0.396, 0.403, 3 
0.035, 0.471, 0, 0.143, 0.151, 303373, 75.001, 4, 1, 7, -8.948, 0.569, 0.44, 3 
0.0467, 0.00219, 0.0000927, 0.0395, 0.862, 221400, 107.963, 4, 0, 11, -8.031, 0.757, 0.496, 3 
0.0525, 0.0716, 0, 0.0331, 0.744, 184575, 96.97, 4, 0, 10, -7.457, 0.85, 0.497, 3 
0.0333, 0.567, 0.00103, 0.261, 0.528, 213933, 94.026, 4, 0, 2, -10.204, 0.668, 0.63, 3 
0.102, 0.0788, 0.0071, 0.104, 0.496, 301200, 123.091, 4, 1, 7, -8.942, 0.873, 0.591, 3 
0.049, 0.0316, 0.0258, 0.324, 0.844, 360013, 113.249, 4, 0, 11, -6.592, 0.629, 0.931, 3 
0.0318, 0.608, 0, 0.0942, 0.165, 273933, 107.877, 4, 1, 2, -7.594, 0.534, 0.524, 3 
0.163, 0.00923, 0, 0.379, 0.763, 239160, 90.493, 4, 0, 8, -6.469, 0.82, 0.738, 3 
0.0539, 0.0359, 0, 0.0945, 0.922, 219120, 164.088, 4, 0, 5, -7.577, 0.761, 0.639, 3 
0.0738, 0.0579, 0.829, 0.0561, 0.723, 275493, 97.518, 4, 1, 5, -11.488, 0.866, 0.658, 3 
0.202, 0.0096, 0, 0.117, 0.764, 217640, 103.268, 4, 0, 11, -8.446, 0.913, 0.6, 3 
0.0503, 0.00237, 0.00327, 0.0418, 0.755, 236867, 91.1, 4, 1, 8, -7.41, 0.709, 0.683, 3 
0.24, 0.192, 0, 0.0816, 0.536, 203627, 105.154, 4, 0, 11, -8.464, 0.821, 0.703, 3 
0.264, 0.018, 0, 0.104, 0.664, 250907, 94.013, 4, 0, 6, -7.769, 0.819, 0.799, 3 
0.0662, 0.894, 0.00000149, 0.686, 0.347, 231306, 95.923, 4, 1, 7, -14.067, 0.569, 0.275, 3 
0.0248, 0.119, 0.0533, 0.132, 0.608, 310333, 102.327, 4, 1, 10, -8.456, 0.666, 0.617, 3 
0.0241, 0.176, 0, 0.103, 0.176, 275773, 139.802, 4, 1, 1, -8.918, 0.613, 0.464, 3 
0.0871, 0.00842, 0.000424, 0.0312, 0.669, 280107, 104.329, 4, 0, 10, -13.926, 0.746, 0.679, 3 
0.0384, 0.279, 0, 0.089, 0.741, 297040, 144.175, 4, 0, 8, -6.261, 0.697, 0.514, 3 
0.104, 0.207, 0, 0.215, 0.805, 235053, 83.167, 4, 0, 6, -3.504, 0.654, 0.712, 3 
0.149, 0.14, 0, 0.0353, 0.686, 283400, 97.794, 4, 0, 10, -6.105, 0.898, 0.794, 3 
0.384, 0.0312, 0.0000111, 0.422, 0.845, 242947, 93.76, 4, 0, 10, -6.593, 0.838, 0.72, 3 
0.139, 0.0175, 0.00000119, 0.154, 0.858, 227933, 107.891, 4, 1, 6, -4.505, 0.881, 0.874, 3 
0.153, 0.0819, 0.00000148, 0.0608, 0.485, 279467, 149.844, 4, 1, 0, -4.816, 0.489, 0.82, 3 
0.327, 0.114, 0.0000142, 0.225, 0.526, 260899, 180.419, 4, 1, 1, -7.113, 0.498, 0.584, 3 
0.0368, 0.297, 0, 0.157, 0.621, 281747, 126.036, 4, 0, 2, -5.886, 0.779, 0.715, 3 
0.122, 0.153, 0, 0.3, 0.515, 227907, 121.913, 4, 0, 5, -11.964, 0.819, 0.299, 3 
0.0502, 0.137, 0, 0.423, 0.814, 249200, 103.809, 4, 1, 6, -8.347, 0.705, 0.673, 3 
0.162, 0.217, 0, 0.09, 0.503, 329427, 90.876, 4, 1, 0, -4.792, 0.637, 0.66, 3 
0.0401, 0.0881, 0.00000444, 0.184, 0.376, 223587, 119.533, 4, 0, 10, -6.311, 0.608, 0.769, 3 
0.293, 0.158, 0.0000128, 0.338, 0.364, 309800, 81.947, 4, 0, 10, -6.915, 0.654, 0.637, 3 
0.0559, 0.000969, 0.00000951, 0.0967, 0.544, 365018, 126.608, 4, 1, 8, -5.305, 0.652, 0.923, 3 
0.0322, 0.041, 0, 0.0428, 0.94, 237667, 95.136, 4, 1, 1, -4.216, 0.783, 0.653, 3 
0.0395, 0.209, 0, 0.256, 0.953, 240960, 97.998, 4, 1, 8, -6.567, 0.755, 0.584, 3 
0.0402, 0.049, 0.000699, 0.321, 0.48, 250160, 91.025, 4, 1, 9, -2.986, 0.74, 0.851, 3 
0.0437, 0.0746, 0, 0.213, 0.706, 229227, 181.838, 4, 0, 6, -4.069, 0.546, 0.643, 3 
0.0998, 0.618, 0.00000952, 0.149, 0.656, 192400, 92.105, 4, 1, 7, -10.549, 0.699, 0.577, 3 
0.259, 0.0172, 0, 0.0775, 0.58, 229400, 91.969, 4, 0, 8, -3.628, 0.87, 0.785, 3 
0.328, 0.0879, 0.00000248, 0.0962, 0.778, 304507, 89.15, 4, 0, 6, -9.033, 0.576, 0.34, 3 
0.0929, 0.0011, 0.0000102, 0.456, 0.643, 244400, 129.774, 4, 1, 10, -6.591, 0.488, 0.909, 3 
0.05, 0.141, 0.0012, 0.0383, 0.865, 287200, 84.208, 4, 0, 7, -8.602, 0.818, 0.506, 3 
0.204, 0.292, 0.0709, 0.282, 0.295, 303133, 62.912, 4, 1, 7, -6.957, 0.618, 0.47, 3 
0.027, 0.219, 0, 0.0739, 0.839, 310240, 102.028, 4, 1, 9, -7.892, 0.764, 0.536, 3 
0.0731, 0.186, 0.000221, 0.34, 0.252, 203507, 163.954, 4, 1, 9, -9.874, 0.598, 0.504, 3 
0.277, 0.0473, 0.0805, 0.143, 0.567, 284630, 98.808, 4, 0, 7, -10.882, 0.757, 0.525, 3 
0.0685, 0.0679, 0.0000645, 0.21, 0.711, 274180, 82.979, 4, 1, 1, -7.582, 0.78, 0.342, 3 
0.0478, 0.291, 0, 0.518, 0.454, 317560, 125.104, 4, 0, 7, -6.794, 0.799, 0.514, 3 
0.0549, 0.4, 0, 0.277, 0.324, 266600, 113.576, 4, 1, 0, -9.187, 0.738, 0.337, 3 
0.0641, 0.0118, 0, 0.283, 0.752, 259440, 99.693, 4, 1, 7, -9.952, 0.847, 0.402, 3 
0.0284, 0.0694, 0.0000525, 0.0775, 0.201, 314040, 95.108, 4, 0, 10, -8.951, 0.551, 0.563, 3 
0.0309, 0.117, 0.00000226, 0.0565, 0.18, 331240, 128, 4, 1, 1, -8.834, 0.634, 0.528, 3 
0.0663, 0.0105, 0.0000205, 0.123, 0.665, 171568, 125.024, 4, 1, 2, -4.084, 0.809, 0.875, 3 
0.0259, 0.296, 0, 0.058, 0.724, 229333, 100.024, 4, 0, 8, -11.512, 0.715, 0.529, 3 
0.0922, 0.00506, 0.00034, 0.288, 0.89, 237907, 104.295, 4, 1, 2, -8.598, 0.817, 0.84, 3 
0.0312, 0.0707, 0.00000601, 0.106, 0.862, 226400, 100.859, 4, 1, 6, -11.109, 0.78, 0.572, 3 
0.477, 0.0178, 0, 0.598, 0.709, 277533, 94.01, 4, 1, 7, -11.311, 0.727, 0.533, 3 
0.33, 0.0209, 0, 0.404, 0.305, 178827, 154.003, 4, 1, 1, -4.861, 0.757, 0.585, 3 
0.0536, 0.432, 0.0000236, 0.164, 0.594, 254440, 73.92, 4, 0, 10, -8.518, 0.616, 0.44, 3 
0.0282, 0.166, 0.000504, 0.238, 0.544, 306627, 113.372, 4, 0, 5, -9.413, 0.667, 0.382, 3 
0.379, 0.0816, 0, 0.123, 0.664, 284800, 96.911, 4, 1, 1, -7.493, 0.861, 0.622, 3 
0.0266, 0.805, 0.0000151, 0.126, 0.558, 211500, 106.893, 3, 1, 0, -8.025, 0.588, 0.325, 3 
0.289, 0.145, 0, 0.0752, 0.395, 259133, 97.133, 4, 0, 3, -10.563, 0.538, 0.457, 3 
0.156, 0.0342, 0.0000013, 0.118, 0.816, 204200, 102.849, 4, 1, 1, -4.756, 0.841, 0.757, 3 
0.251, 0.212, 0, 0.0441, 0.826, 266667, 175.814, 4, 0, 8, -7.551, 0.631, 0.793, 3 
0.0385, 0.0945, 0.00000235, 0.0581, 0.895, 272507, 94.071, 4, 0, 11, -9.093, 0.776, 0.713, 3 
0.0855, 0.0956, 0.0000453, 0.133, 0.452, 207627, 85.933, 4, 1, 4, -7.957, 0.674, 0.536, 3 
0.0637, 0.301, 0, 0.335, 0.546, 200227, 98.361, 4, 1, 11, -6.705, 0.624, 0.845, 3 
0.0374, 0.38, 0, 0.0681, 0.407, 345133, 125.951, 3, 1, 11, -7.017, 0.607, 0.497, 3 
0.0335, 0.377, 0.0000727, 0.147, 0.544, 251200, 96.04, 4, 1, 5, -8.597, 0.717, 0.563, 3 
0.0266, 0.0189, 0.0000177, 0.0659, 0.48, 213893, 91.008, 4, 0, 0, -5.485, 0.712, 0.654, 3 
0.106, 0.0247, 0, 0.105, 0.507, 293640, 121.842, 4, 1, 1, -5.035, 0.816, 0.548, 3 
0.0371, 0.863, 0.00291, 0.277, 0.248, 269400, 95.27, 4, 0, 4, -19.849, 0.472, 0.0764, 3 
0.0346, 0.241, 0.0000256, 0.108, 0.82, 212245, 95.002, 4, 1, 7, -11.315, 0.721, 0.426, 3 
0.105, 0.0933, 0, 0.295, 0.854, 200000, 100.265, 4, 0, 9, -6.64, 0.649, 0.899, 3 
0.043, 0.00869, 0.0000069, 0.0549, 0.549, 244440, 100.027, 4, 1, 0, -4.95, 0.652, 0.698, 3 
0.0391, 0.539, 0.00106, 0.318, 0.761, 294787, 93.145, 4, 0, 1, -6.537, 0.704, 0.707, 3 
0.189, 0.0736, 0.0224, 0.0612, 0.866, 286200, 97.389, 4, 1, 4, -6.607, 0.825, 0.639, 3 
0.127, 0.0753, 0.0000613, 0.333, 0.442, 183280, 104.049, 4, 0, 1, -5.986, 0.788, 0.703, 3 
0.0576, 0.213, 0.00000267, 0.0657, 0.923, 193933, 104.784, 4, 1, 2, -6.342, 0.793, 0.759, 3 
0.0274, 0.0461, 0.187, 0.294, 0.509, 242800, 96.501, 4, 1, 6, -2.862, 0.54, 0.881, 3 
0.0317, 0.023, 0.00133, 0.0454, 0.515, 273438, 129.832, 4, 1, 6, -8.607, 0.758, 0.433, 3 
0.0317, 0.732, 0.0000503, 0.086, 0.108, 230933, 107.845, 4, 0, 7, -10.249, 0.4, 0.317, 3 
0.0443, 0.119, 0.0000059, 0.0448, 0.836, 248627, 136.709, 4, 1, 5, -7.168, 0.769, 0.636, 3 
0.204, 0.0335, 0.00000546, 0.22, 0.533, 261133, 99.931, 4, 1, 1, -8.396, 0.818, 0.653, 3 
0.0265, 0.272, 0.792, 0.086, 0.47, 322707, 82.742, 4, 0, 11, -11.102, 0.494, 0.507, 3 
0.0685, 0.0469, 0.0205, 0.251, 0.799, 282027, 102.082, 4, 0, 8, -3.76, 0.895, 0.645, 3 
0.241, 0.0181, 0.00000407, 0.203, 0.895, 294960, 101.074, 4, 0, 11, -4.885, 0.848, 0.698, 3 
0.0325, 0.37, 0, 0.0976, 0.506, 240573, 176.069, 4, 0, 3, -6.346, 0.571, 0.503, 3 
0.303, 0.022, 0.00000994, 0.246, 0.47, 231493, 105.933, 4, 1, 2, -6.119, 0.734, 0.864, 3 
0.0441, 0.0472, 0, 0.149, 0.27, 273667, 121.986, 4, 1, 2, -7.744, 0.782, 0.363, 3 
0.0401, 0.211, 0.00429, 0.0659, 0.638, 312907, 78.408, 4, 1, 11, -9.121, 0.784, 0.332, 3 
0.282, 0.0836, 0, 0.112, 0.623, 255733, 90.423, 4, 1, 6, -2.78, 0.808, 0.791, 3 
0.409, 0.555, 0.00000212, 0.102, 0.737, 264333, 88.072, 4, 1, 6, -8.224, 0.827, 0.545, 3 
0.0841, 0.156, 0.0000185, 0.106, 0.417, 309893, 123.913, 4, 0, 1, -7.806, 0.776, 0.386, 3 
0.099, 0.194, 0, 0.656, 0.795, 263667, 96.846, 4, 1, 11, -6.615, 0.789, 0.912, 3 
0.0275, 0.0929, 0, 0.15, 0.316, 209373, 134.2, 3, 0, 2, -9.153, 0.539, 0.442, 3 
0.1, 0.923, 0.0000133, 0.18, 0.477, 180347, 96.357, 3, 0, 1, -15.15, 0.501, 0.141, 3 
0.117, 0.234, 0, 0.18, 0.553, 251400, 82.155, 4, 1, 9, -7.519, 0.717, 0.646, 3 
0.0429, 0.00991, 0, 0.556, 0.833, 297773, 136.682, 4, 1, 2, -6.821, 0.765, 0.675, 3 
0.0544, 0.618, 0, 0.0822, 0.422, 317080, 110.256, 4, 0, 3, -8.416, 0.8, 0.322, 3 
0.0358, 0.00883, 0.00823, 0.0793, 0.59, 284493, 103.889, 4, 1, 1, -7.316, 0.492, 0.705, 3 
0.0801, 0.157, 0.00000143, 0.394, 0.79, 302840, 111.912, 4, 0, 6, -7.697, 0.73, 0.803, 3 
0.0361, 0.0325, 0, 0.264, 0.839, 270733, 102.129, 4, 1, 1, -7.636, 0.825, 0.616, 3 
0.0803, 0.141, 0, 0.322, 0.644, 315507, 94.52, 4, 1, 1, -5.864, 0.805, 0.638, 3 
0.217, 0.00826, 0.0000157, 0.119, 0.488, 223800, 100.954, 4, 1, 1, -9.613, 0.897, 0.644, 3 
0.0615, 0.00461, 0.000696, 0.0519, 0.886, 231693, 131.923, 4, 1, 2, -9.137, 0.754, 0.606, 3 
0.0462, 0.253, 0, 0.089, 0.589, 194133, 84.983, 4, 1, 2, -9.073, 0.643, 0.584, 3 
0.225, 0.382, 0, 0.0873, 0.753, 242360, 100.261, 4, 1, 8, -3.632, 0.67, 0.958, 3 
0.19, 0.376, 0.000229, 0.143, 0.581, 267093, 84.08, 4, 1, 7, -8.834, 0.76, 0.458, 3 
0.028, 0.534, 0.00000717, 0.183, 0.328, 231067, 110.092, 4, 1, 0, -9.549, 0.608, 0.531, 3 
0.0345, 0.311, 0, 0.0922, 0.182, 260427, 115.4, 4, 1, 0, -8.917, 0.657, 0.456, 3 
0.154, 0.369, 0, 0.685, 0.817, 268427, 92.82, 4, 0, 11, -8.566, 0.647, 0.711, 3 
0.0494, 0.105, 0.00000499, 0.0474, 0.863, 265760, 96.994, 4, 0, 6, -10.499, 0.782, 0.32, 3 
0.235, 0.0303, 0.00000376, 0.12, 0.816, 265093, 94.687, 4, 1, 11, -10.359, 0.717, 0.636, 3 
0.432, 0.0352, 0, 0.485, 0.711, 203067, 94.093, 4, 1, 8, -8.466, 0.773, 0.581, 3 
0.0634, 0.139, 0, 0.26, 0.906, 235573, 152.088, 4, 0, 1, -9.218, 0.671, 0.766, 3 
0.0373, 0.155, 0.000276, 0.109, 0.828, 225200, 111.177, 4, 0, 10, -7.663, 0.82, 0.572, 3 
0.202, 0.0651, 0.00000284, 0.0903, 0.598, 277896, 103.787, 4, 1, 1, -5.645, 0.9, 0.696, 3 
0.151, 0.00904, 0.0000312, 0.0448, 0.815, 231133, 96.099, 4, 1, 1, -5.713, 0.846, 0.827, 3 
0.0472, 0.612, 0.00122, 0.159, 0.7, 215533, 93.01, 4, 0, 5, -10.354, 0.743, 0.519, 3 
0.344, 0.472, 0, 0.261, 0.58, 207701, 170.055, 4, 0, 4, -9.261, 0.675, 0.62, 3 
0, 0.932, 0.517, 0.272, 0, 137558, 0, 0, 1, 5, -52.822, 0, 0.107, 3 
0.257, 0.0133, 0.000233, 0.155, 0.586, 241533, 99.737, 4, 1, 1, -10.511, 0.879, 0.423, 3 
0.155, 0.0852, 0, 0.666, 0.741, 193467, 75.982, 4, 1, 6, -5.014, 0.71, 0.751, 3 
0.201, 0.0233, 0.0000814, 0.0991, 0.44, 233360, 91.989, 4, 1, 2, -5.021, 0.853, 0.743, 3 
0.033, 0.0168, 0.0000646, 0.103, 0.962, 178360, 97.123, 4, 1, 8, -7.387, 0.747, 0.672, 3 
0.0969, 0.252, 0.0000299, 0.266, 0.353, 229240, 187.734, 4, 1, 4, -8.053, 0.573, 0.623, 3 
0.0399, 0.463, 0.0000236, 0.0757, 0.552, 295773, 114.006, 4, 0, 8, -5.49, 0.738, 0.521, 3 
0.168, 0.216, 0, 0.0589, 0.793, 210400, 99.267, 4, 0, 9, -8.56, 0.774, 0.722, 3 
0.0309, 0.00324, 0.000379, 0.326, 0.941, 223208, 94.958, 4, 0, 6, -9.845, 0.777, 0.768, 3 
0.245, 0.0393, 0, 0.0923, 0.495, 320267, 99.935, 4, 0, 2, -8.926, 0.535, 0.505, 3 
0.0367, 0.00475, 0.000861, 0.284, 0.606, 287440, 94.775, 4, 1, 1, -7.763, 0.784, 0.526, 3 
0.205, 0.00491, 0.00118, 0.142, 0.533, 221820, 109.219, 4, 1, 6, -6.326, 0.831, 0.875, 3 
0.0405, 0.185, 0.662, 0.115, 0.958, 366867, 90.025, 4, 0, 10, -8.409, 0.638, 0.649, 3 
0.0402, 0.0491, 0.0000679, 0.124, 0.758, 292907, 122.989, 4, 1, 1, -5.843, 0.696, 0.827, 3 
0.151, 0.0893, 0.00000453, 0.0928, 0.761, 189840, 100.048, 4, 1, 0, -5.589, 0.635, 0.926, 3 
0.493, 0.0123, 0.00233, 0.14, 0.555, 257747, 192.733, 3, 0, 10, -8.772, 0.547, 0.63, 3 
0.0406, 0.177, 0.00384, 0.12, 0.61, 231733, 89.828, 4, 1, 8, -10.068, 0.672, 0.629, 3 
0.235, 0.031, 0.000052, 0.0748, 0.718, 248333, 96.91, 4, 1, 1, -9.067, 0.787, 0.521, 3 
0.137, 0.11, 0.00000532, 0.0398, 0.59, 211293, 107.04, 4, 1, 7, -7.497, 0.922, 0.717, 3 
0.0309, 0.0969, 0.000239, 0.107, 0.24, 311067, 76.097, 4, 1, 1, -10.138, 0.586, 0.41, 3 
0.0476, 0.614, 0.00000335, 0.0757, 0.556, 273973, 125.822, 4, 0, 3, -10.358, 0.697, 0.402, 3 
0.0312, 0.509, 0, 0.107, 0.961, 161880, 147.914, 4, 1, 3, -7.641, 0.6, 0.63, 3 
0.122, 0.00514, 0.000118, 0.0704, 0.913, 291547, 82.988, 4, 0, 5, -5.984, 0.797, 0.605, 3 
0.118, 0.155, 0.00000973, 0.0681, 0.617, 271933, 135.009, 4, 1, 11, -8.19, 0.886, 0.807, 3 
0.0907, 0.0367, 0.0000152, 0.318, 0.756, 243360, 94.421, 4, 1, 6, -9.08, 0.72, 0.434, 3 
0.0622, 0.0342, 0.0000613, 0.0678, 0.451, 240027, 86.864, 4, 1, 11, -9.06, 0.672, 0.466, 3 
0.354, 0.142, 0, 0.387, 0.809, 321293, 90.121, 4, 0, 10, -7.339, 0.894, 0.625, 3 
0.0816, 0.0651, 0, 0.217, 0.636, 241827, 90.992, 4, 0, 11, -6.839, 0.843, 0.527, 3 
0.0286, 0.147, 0, 0.0825, 0.525, 255200, 85.064, 4, 1, 2, -7.132, 0.686, 0.499, 3 
0.0423, 0.247, 0, 0.321, 0.648, 380533, 66.215, 4, 0, 3, -6.774, 0.573, 0.679, 3 
0.366, 0.0493, 0, 0.279, 0.465, 251400, 95.617, 4, 1, 7, -5.151, 0.873, 0.717, 3 
0.153, 0.124, 0.0000118, 0.156, 0.649, 257333, 90.063, 4, 1, 0, -5.898, 0.654, 0.817, 3 
0.0822, 0.00746, 0.0000205, 0.284, 0.681, 253693, 101.008, 4, 1, 7, -6.302, 0.771, 0.795, 3 
0.0688, 0.209, 0.0238, 0.151, 0.703, 410200, 130.038, 4, 1, 7, -8.245, 0.836, 0.668, 3 
0.033, 0.447, 0, 0.0729, 0.403, 377507, 109.884, 4, 1, 1, -9.026, 0.731, 0.379, 3 
0.0527, 0.257, 0, 0.105, 0.832, 239160, 170.231, 4, 1, 2, -6.906, 0.496, 0.789, 3 
0.2, 0.301, 0, 0.0704, 0.656, 243827, 78.958, 4, 0, 6, -6.778, 0.654, 0.482, 3 
0.0319, 0.171, 0.0000219, 0.163, 0.937, 259162, 93.811, 4, 1, 11, -7.935, 0.765, 0.613, 3 
0.0358, 0.145, 0, 0.134, 0.373, 333707, 123.907, 4, 1, 7, -6.02, 0.617, 0.688, 3 
0.033, 0.0801, 0.00000914, 0.613, 0.743, 233600, 100.185, 4, 1, 7, -6.357, 0.666, 0.828, 3 
0.178, 0.115, 0.179, 0.17, 0.699, 214653, 109.979, 4, 0, 5, -6.594, 0.951, 0.53, 3 
0.214, 0.0447, 0, 0.132, 0.513, 299560, 99.533, 4, 0, 4, -2.578, 0.887, 0.643, 3 
0.0616, 0.00364, 0, 0.0451, 0.796, 275707, 100.904, 4, 1, 0, -7.328, 0.767, 0.551, 3 
0.0851, 0.0306, 0.0000176, 0.549, 0.284, 301645, 168.638, 4, 1, 9, -4.728, 0.569, 0.656, 3 
0.376, 0.00333, 0, 0.336, 0.843, 288827, 88.957, 4, 0, 10, -5.759, 0.82, 0.647, 3 
0.15, 0.125, 0.00377, 0.0931, 0.734, 217493, 108.041, 4, 0, 5, -5.937, 0.797, 0.88, 3 
0.045, 0.00303, 0.307, 0.182, 0.534, 325067, 128.008, 4, 0, 8, -8.539, 0.846, 0.662, 3 
0.115, 0.22, 0.000141, 0.0323, 0.538, 277894, 102.916, 4, 0, 1, -7.481, 0.9, 0.916, 3 
0.0605, 0.0865, 0, 0.343, 0.383, 304467, 96.944, 4, 1, 1, -11.156, 0.728, 0.464, 3 
0.0383, 0.0116, 0.000622, 0.622, 0.29, 197013, 148.569, 4, 1, 7, -11.016, 0.418, 0.835, 3 
0.151, 0.0339, 0.0000173, 0.0441, 0.89, 197560, 108.171, 4, 1, 1, -6.18, 0.877, 0.534, 3 
0.0378, 0.628, 0.0000385, 0.0765, 0.401, 309800, 131.849, 3, 1, 0, -6.939, 0.604, 0.475, 3 
0.331, 0.406, 0, 0.167, 0.799, 183467, 95.968, 4, 1, 2, -7.381, 0.826, 0.719, 3 
0.0286, 0.772, 0.87, 0.347, 0.533, 190112, 102.013, 4, 1, 0, -13.417, 0.692, 0.448, 3 
0.0437, 0.542, 0, 0.333, 0.275, 273440, 134.001, 4, 1, 2, -6.246, 0.698, 0.533, 3 
0.0905, 0.251, 0, 0.314, 0.736, 230827, 89.042, 4, 0, 11, -7.439, 0.735, 0.662, 3 
0.203, 0.172, 0, 0.115, 0.628, 293720, 92.688, 4, 1, 1, -7.273, 0.831, 0.44, 3 
0.0711, 0.0983, 0, 0.252, 0.388, 391040, 116.485, 4, 1, 1, -5.191, 0.734, 0.659, 3 
0.0307, 0.187, 0, 0.331, 0.138, 269467, 129.962, 4, 1, 5, -9.192, 0.602, 0.485, 3 
0.103, 0.143, 0.00284, 0.0333, 0.828, 280600, 90.013, 4, 0, 6, -8.816, 0.875, 0.381, 3 
0.0255, 0.433, 0.0213, 0.141, 0.286, 257107, 99.949, 4, 1, 0, -7.163, 0.633, 0.488, 3 
0.0415, 0.483, 0, 0.218, 0.746, 224867, 102.393, 4, 1, 0, -7.014, 0.743, 0.843, 3 
0.0709, 0.00186, 0.684, 0.0961, 0.343, 317707, 118.908, 4, 1, 7, -7.207, 0.824, 0.956, 3 
0.0406, 0.19, 0, 0.158, 0.372, 304733, 82.52, 4, 0, 4, -6.665, 0.685, 0.62, 3 
0.339, 0.00832, 0.0000587, 0.771, 0.78, 158467, 136.734, 4, 0, 11, -8.339, 0.591, 0.855, 3 
0.0932, 0.0307, 0.0515, 0.0706, 0.783, 285827, 115.459, 4, 0, 8, -10.019, 0.863, 0.476, 3 
0.0284, 0.13, 0, 0.0866, 0.352, 249507, 109.961, 4, 0, 9, -9.314, 0.717, 0.483, 3 
0.106, 0.406, 0.000281, 0.0496, 0.734, 543413, 132.328, 4, 0, 9, -12.045, 0.481, 0.739, 3 
0.29, 0.0125, 0, 0.0667, 0.754, 218427, 101.269, 4, 0, 11, -6.5, 0.71, 0.87, 3 
0.121, 0.0595, 0.0135, 0.623, 0.608, 239760, 122.693, 4, 1, 7, -6.932, 0.857, 0.913, 3 
0.0481, 0.0702, 0.0992, 0.367, 0.689, 296547, 179.628, 4, 1, 0, -11.58, 0.607, 0.568, 3 
0.0832, 0.0886, 0.00000654, 0.0932, 0.815, 300133, 96.785, 4, 1, 1, -7.565, 0.882, 0.57, 3 
0.0469, 0.00821, 0.939, 0.0993, 0.324, 266308, 110.972, 4, 1, 0, -7.641, 0.786, 0.685, 3 
0.0461, 0.00604, 0.000163, 0.0366, 0.934, 220307, 93.964, 4, 1, 1, -4.359, 0.805, 0.73, 3 
0.0588, 0.0477, 0, 0.0314, 0.664, 281493, 133.816, 4, 0, 3, -7.616, 0.724, 0.535, 3 
0.045, 0.00726, 0.00000112, 0.0878, 0.377, 250319, 122.037, 4, 1, 9, -6.375, 0.505, 0.78, 3 
0.0976, 0.118, 0, 0.484, 0.668, 326533, 80.02, 4, 0, 3, -9.003, 0.593, 0.619, 3 
0.0577, 0.272, 0, 0.192, 0.336, 323400, 83.746, 4, 0, 6, -10.76, 0.677, 0.378, 3 
0.272, 0.17, 0, 0.173, 0.689, 259307, 80.996, 4, 0, 11, -9.2, 0.725, 0.464, 3 
0.0279, 0.882, 0, 0.149, 0.343, 271800, 141.961, 4, 1, 4, -5.473, 0.587, 0.283, 3 
0.151, 0.00941, 0.00000509, 0.0637, 0.96, 235400, 78.884, 4, 0, 11, -8.788, 0.798, 0.616, 3 
0.352, 0.12, 0.000161, 0.0961, 0.792, 311800, 177.097, 4, 0, 8, -9.496, 0.791, 0.665, 3 
0.0618, 0.000229, 0.547, 0.0894, 0.753, 407213, 130.029, 4, 0, 11, -7.72, 0.733, 0.719, 3 
0.336, 0.000719, 0.0000265, 0.0388, 0.622, 230000, 92.952, 4, 1, 7, -6.971, 0.894, 0.773, 3 
0.101, 0.944, 0, 0.126, 0.691, 98267, 95.685, 3, 1, 8, -11.543, 0.577, 0.246, 3 
0.43, 0.234, 0, 0.187, 0.501, 365333, 178.66, 4, 0, 6, -5.895, 0.505, 0.745, 3 
0.0378, 0.0178, 0.012, 0.139, 0.627, 334427, 130.062, 4, 0, 3, -6.202, 0.697, 0.81, 3 
0.116, 0.00741, 0, 0.0617, 0.867, 316907, 171.942, 4, 0, 0, -6.184, 0.69, 0.711, 3 
